name,phone,city,state,pincode,business_status,latitude,longitude,formatted_address,place_id,rating,user_ratings_total
Jyoti Weigh Bridge,,Bhatipara N.C.,Assam,783382,OPERATIONAL,26.2244575,90.57439939999999,"6HFF+QQJ, Bhatipara N.C., Assam 783382, India",ChIJF-2daWNNWDcRe026gs22mtk,4.5,2
Kelma Weight Bridge,098591 28190,Khelma Pt VII,Assam,788815,OPERATIONAL,24.9758223,92.53586399999999,"XGGP+88H, Khelma Pt VII, Assam 788815, India",ChIJ1wr8lQHUTzcRZNaEmvzliWk,3,16
G.G.WEIGHT BRIDGE,,Jorabat,Assam,782402,OPERATIONAL,26.0935083,91.87793990000002,"3VVH+C54, GS Rd, Jorabat, Japesiagn, Assam 782402, India",ChIJx28mmBv1WjcRSNmNToBVMko,5,1
M/S Excellent weigh bridge,,Kalain Cherra Grant,Assam,793200,OPERATIONAL,25.0214923,92.47473010000002,"2FCG+86G, NH6, Kalain Cherra Grant, Talkar Grant, Assam 793200, India",ChIJodTJFkrXTzcR6JEx506kPMc,4.7,3
Rikhab Weigh Bridge,,Hojai,Assam,782435,OPERATIONAL,26.0139507,92.86512189999999,"2V78+H2Q, J. K. Kedia Rd, Hojai, Pachim Dhaniram Pather, Assam 782435, India",ChIJh_WVMb0TRTcRLnpnv_bcn0Y,5,1
MATA WEIGHBRIDGE,,Sadharu Ghop F.S. 3/5,Assam,784176,OPERATIONAL,26.7560761,93.1534899,"Q543+C9Q, Sadharu Ghop F.S. 3/5, Biswanath Charali, Assam 784176, India",ChIJLxa1id1fRDcRJ68zCs-3eGA,5,1
Maa Baba Weighbridge,,Salpara Molandubi,Assam,783126,OPERATIONAL,26.0245535,90.67873499999999,"2MFH+RFH, Molandubi Tiniali,Krishnai Main Rd, NH 37, Salpara Molandubi, Assam 783126, India",ChIJnWFeUYzJWTcRL3dmgcIjlbg,4.1,8
HJ WEIGHT BRIDGE,,Bangalpara,Assam,781102,OPERATIONAL,26.2354644,91.46776419999999,"Bhelkar - Milpara Rd, CHAWK, Bangalpara, Panditar Pam, Assam 781102, India",ChIJD4kyjQk3WjcRC5ztgC91xYg,5,1
Ghosh International weigh bridge,,Bala Bhitha,Assam,781315,OPERATIONAL,26.4916037,90.94878179999999,"FWRX+JGV, Barpeta Rd, Bala Bhitha, Assam 781315, India",ChIJNxgGyDB1WTcRwUwmyfQE77w,4.3,6
Srikrishna Weighbridge,,Moutupuri,Assam,781313,OPERATIONAL,26.4505378,90.965901,"FX28+696, Moutupuri, Joypur, Assam 781313, India",ChIJZd53val1WTcRX0tFGdLnhxY,5,2
Weigh Bridge,,Tepesia,Assam,781025,OPERATIONAL,26.1210001,91.8948738,"4VCV+9XV, AH1, Tepesia, Assam 781025, India",ChIJO-CO2BT1WjcRUk_-JnN38a8,4,1
SIRAJ AND NEHAN WEIGH BRIDGE,,Garhgaon,Assam,785685,OPERATIONAL,26.9373857,94.73537189999999,"Bus Stop, Sunpura, BG Rd, Garhgaon, Assam 785685, India",ChIJqftBNl5JRzcRskD1b0HU5TE,3.3,6
Suniti weigh bridge (kata),,Bala Bhitha,Assam,781313,OPERATIONAL,26.4812617,90.96823169999999,"FXJ9+924, NH-31, Bala Bhitha, Assam 781313, India",ChIJ091QIXZ1WTcRGtOtGv7RAyk,5,1
Jai Kamakhya Weigh Bridge,,Guwahati,Assam,781022,OPERATIONAL,26.1150496,91.8078896,"4R85+25G, NH 37, Khanapara To Beltola, Resham Nagar, Khanapara, Guwahati, Assam 781022, India",ChIJi8LYLzdfWjcRIZRSRzM6Yos,3.4,8
Maa Manasha Weigh Bridge,,Guwahati,Assam,781022,OPERATIONAL,26.1119501,91.8121054,"4R66+QRQ, Unnamed Road, Khanapara, Guwahati, Assam 781022, India",ChIJ6XPqCDhfWjcReU_8b_v4eDc,3.9,14
Abhishek weight bridge,,Byrnihat,Assam,793101,OPERATIONAL,26.0518004,91.8713648,"15th mile, Byrnihat, 793101, India",ChIJVRfgdkL1WjcROTof1P0dj0g,5,1
Hindustan Weighbridge,,Jarua,Assam,788712,OPERATIONAL,24.8688792,92.2631115,"V797+H65, Jarua, Assam 788712, India",ChIJDbdgCaLNUTcRYJWMCL-mHnI,5,2
LNV WEIGHBRIDGE,,Ramdasi,Bihar,805125,OPERATIONAL,24.630585,85.5026919,"JGJ3+63P, Ranchi - Patna Rd, Ramdasi, Rajauli, Bihar 805125, India",ChIJ3WfixUMP8zkRi1kQ0Eu1SNs,3.9,21
DEO DIGITAL DHARMAKANTA,070168 09051,Motipur,Bihar,843111,OPERATIONAL,26.3109902,85.1301257,"Basudeo babu Chowk, NH-27, Barji, Motipur, Bihar 843111, India",ChIJcxbn1dEn7TkRchq70sYpCmU,4.9,14
Vinayak Dharam kanta (weighbridge),070046 71030,Churamanpur,Bihar,802116,OPERATIONAL,25.585475,84.0225875,"NH 84, Patna - Buxar Hwy, Churamanpur, Bihar 802116, India",ChIJI-X8ZMl3kjkRm8vDjhnLtp4,5,2
NETAJI DHARAM KANTA & (NETAJI VEHICLE POLLUTION CENTER ),,Hamzapur,Bihar,824211,OPERATIONAL,24.5708796,84.78971109999999,"GT road, NH2, Imamganj, Mod, Hamzapur, Bihar 824211, India",ChIJVcSZ93PPjDkRp_LhiJDyxgw,4.1,47
Bittu dharam kanta,,Chakia,Bihar,845412,OPERATIONAL,26.398814,85.0663682,"N.H.28, Imadpatti, Chakia, Bihar 845412, India",ChIJuReCD_3X7DkR1B4JFkb6ah0,4.9,38
Maa Bhawani Weighbridge (धर्मकांटा),,Dalsinghsarai,Bihar,848503,OPERATIONAL,25.6571234,85.8363717,"MR4P+RGX, AH42, Dalsinghsarai, Nawada, Bihar 848503, India",ChIJaTUbSLyJ7TkR-UxzECS_1Qo,5,4
Shruti Automation,097980 55854,Patna,Bihar,800020,OPERATIONAL,25.6031571,85.1503299,"Chanakya Plaza, 108, Block A Beside Chandan Hero, Kankarbagh Main Rd, Patna, 800020, India",ChIJR6-Tnl9Y7TkR156VgkbqsCg,4.3,18
"OM JAY GURU dharam kanta,udakishunganj",,Kishunganj,Bihar,852220,OPERATIONAL,25.6777121,86.9435912,"Udakishunganj - madhepura road, NH-106, Kishunganj, Bihar 852220, India",ChIJzbXp4arV7zkRw6l7hy3WBpM,4.9,66
M/S Loha Weighbridge,080020 88632,Daparkha,Bihar,852139,OPERATIONAL,26.1248044,86.904888,"4WF3+WXC, Daparkha, Bihar 852139, India",ChIJKesMX0qz7zkRIPuxxnA75xU,5,2
Shree Krishana Narayan dharm kanta,079923 83749,Patna,Bihar,801109,OPERATIONAL,25.485535,84.9434986,"Nh 139 kopakalan, near bear factory, Naubatpur, Patna, Bihar 801109, India",ChIJLWhlbh-r8jkRtY08aZ3NupQ,5,17
Patna Digital DharmKanta,,Patna,Bihar,800007,OPERATIONAL,25.5726056,85.1887433,"SH 1, near New Bus Stand, Bairiya, Paijawa, Patna, Bihar 800007, India",ChIJp1v0pVKn8jkRM3qOuEbjoHo,4,73
Ram Pravesh Dharamkanta,,Patna,Bihar,800008,OPERATIONAL,25.5725716,85.25713189999999,"H7F4+2R9, Ashok Rajpath, Didargunj Check Post, Didargunj, Patna, Bihar 800008, India",ChIJNV-njhGg8jkRXvsOc5-xQok,4.2,19
kamla dharam kanta,,Surya Pura,Bihar,811106,OPERATIONAL,25.2540789,86.2316345,"763J+JMJ, Surya Pura, Bihar 811106, India",ChIJPW3DBZQf8jkRyBQA1NFpq2A,4.1,114
Aditya Dharm Kanta (Vehicle Weight Station),,Latbasepura,Bihar,848121,OPERATIONAL,25.8108812,85.7308583,"RP6J+985, Latbasepura, Bihar 848121, India",ChIJncZvtfWb7TkR7DMjHPKue4Q,3.4,26
"Ram kripal singh dharmkanta, Dariyapur",,Paliganj,Bihar,801110,OPERATIONAL,25.3294947,84.7967839,"Dariyapur Anant, Paliganj, Bihar 801110, India",ChIJAyiIPyFPjTkRb95mis5lBy0,4.5,11
Swastika Dharam Knata (WeighBridge),,Gere,Bihar,823003,OPERATIONAL,24.8145498,85.0361063,"R27P+RC9, SH 4, Gere, Bihar 823003, India",ChIJgdzmdDYp8zkRkaLdr6lsmkg,5,4
Maa Kaamakhya weightbridge,,Surka,Bihar,804422,OPERATIONAL,25.092595,84.98017,"3XVJ+23, Surka, Bihar 804422, India",ChIJPxxl6nrN8jkRIIv_G9mGU2Y,5,5
Shri Balaji Dharamkanta,092417 53097,Dhoomnagar,Bihar,843132,OPERATIONAL,26.2433209,85.1442019,"Dhoomnagar, Bihar 843132, India",ChIJ4yVxdgAn7TkR6WDsdk3yB_Y,5,18
RAJA WEIGHING INSTRUMENTS,079911 04898,Patna,Bihar,800020,OPERATIONAL,25.5860606,85.1433349,"Ramlakhan singh market, beside Niketa telecom, West Ashok Nagar, Ram Lakhan Path, Lohia Nagar, Patna, Bihar 800020, India",ChIJba5cmB5Z7TkRlln8376iBfo,5,6
S.S WEIGHING SYSTEM,094716 50436,Samastipur,Bihar,848101,OPERATIONAL,25.8756057,85.79149009999999,"Bazar Samiti Rd, near P.M Marble, near D.k sports, Mathurapur, Samastipur, Bihar 848101, India",ChIJ95Oa7qWR7TkRb3ZcqqLhp2o,4.8,6
Geetanjali Dharamkanta,,Gaura-I,Bihar,851133,OPERATIONAL,25.5003935,85.95382479999999,"NH 28 ,Teghra, Gaura-I, Bihar 851133, India",ChIJO6u5IIcN8jkRC-P9BEQ2QxY,3,1
Reza Weigh Bridge,,Kanta,Bihar,854311,OPERATIONAL,26.1443807,87.5060609,"4GV4+QC3, More, Kursa, Bairgachhi, Kanta, Bihar 854311, India",ChIJSUFP1ECJ7zkRHPsWtg0pQG4,5,2
Shri Dharamkanta,,Waina,Bihar,804418,OPERATIONAL,25.2250315,85.08626149999999,"63GP+2G6, NH33, Waina, Bihar 804418, India",ChIJrx-4S3i38jkRVvG5JBcL6hQ,4.4,7
जगदम्बा धर्म कांटा,085211 92505,Makanpur job,Bihar,805130,OPERATIONAL,25.0068339,85.6259129,"Makanpur job, Bihar 805130, India",ChIJQWfyhJVX8jkRV2ekgcxzfzU,3.8,12
National Highway Computerised Weighbridge,,Paprour,Bihar,851210,OPERATIONAL,25.4460154,86.04552,"C2WW+C62, Bathaidhala,NH-31, Paprour, Bihar 851210, India",ChIJ8Vuws0kO8jkRE6Z7F11r5oc,3.5,2
Budhha Dharm Kanta (Weighbridge),,Lakhisarai,Bihar,811311,OPERATIONAL,25.1853863,86.1174656,"54P8+6P8, Lakhisarai, Bihar 811311, India",ChIJYztzSgcj8jkR9_HwWvS1cWM,2,2
VAISHALI DHARM KANTA,,Hazrat Jandaha,Bihar,844505,OPERATIONAL,25.7126158,85.5492178,"NH- 322, Opp. Kali Mandir ARNIA, Hazrat Jandaha, Bihar 844505, India",ChIJycKQbj157TkRwE39kj4NUY0,3.8,68
M/S Ganga Dharam Kanta,,Baruraj [East],Bihar,843133,OPERATIONAL,26.2744837,85.1201712,"AT- Chanhi Chowk, Motipur - Sahebganj Rd, Baruraj [East], Bihar 843133, India",ChIJX7lqWgAn7TkRUn5OOwLUM1c,5,1
Shri Ji Ladli Dharam Kanta,,Rampur Baina Panchayat,Bihar,804402,OPERATIONAL,25.1949345,84.61004369999999,"5JV5+RJR, NH139, Fatehpur Sanda, Rampur Baina Panchayat, Bihar 804402, India",ChIJ27vtdPdBjTkRMluCTsMECp4,5,4
Maa Durga Dharm Kanta,,Rajpur,Bihar,802219,OPERATIONAL,25.0664335,84.20843909999999,"Dehri - Rajpur Rd, Rajpur, Bihar 802219, India",ChIJx-pXFFinjTkRzqg0NmnGS7E,5,2
Shristhi WeighBridge,,Matkota,Bihar,845452,OPERATIONAL,26.8848604,84.3776809,"V9MH+W3V, Bettiah - Matkota - Nawalpur Rd, Matkota, Bihar 845452, India",ChIJQVIS7mF7kzkRJvIj5_RvrU0,5,1
Shekhar Dharm Kaanta,,Patna,Bihar,804452,OPERATIONAL,25.3507159,85.0361279,"Biranchi More, SH-1, Patna-Gaya Road, Barni, Masaurhi (Disr:- Patna) India,, PIN - 804452, Patna, Bihar 804452, India",ChIJ45UnBpux8jkRLGCTtD4Y5UM,3.7,11
Chaudhary Dharm Kanta,,Pando,Bihar,848213,OPERATIONAL,25.8271087,86.29060919999999,"R7GR+CR7, Singhiya - Hirni - Kusheshwarsthan Rd, Harauli, Pando, Bihar 848213, India",ChIJVUfqRAAJ7jkRnZEeFaLJys0,5,7
S. R Dhramkanta,,Muzaffarpur,Bihar,842004,OPERATIONAL,26.174237,85.37986409999999,"NH-57, Vijay Chappra, Purani Motihari Rd, Muzaffarpur, Bihar 842004, India",ChIJY_or238b7TkRDzXlmgHT4GY,5,2
Vishnu Weighbridge,,Dilawarpur,Bihar,801103,OPERATIONAL,25.5210153,84.8492826,"GRCX+CP3, Bihta Kanpa Rd, Dilawarpur, Bilap, Bihar 801103, India",ChIJ25YBpZdXjTkRuEEgB6GZY0A,4,1
Shakti Dhramkanta,084341 96948,Ahiyapur,Bihar,842001,OPERATIONAL,26.1498983,85.4031155,"4CX3+X65, Sitamarhi - Muzaffarpur Rd, Ahiyapur, Bihar 842001, India",ChIJ9TKLu3sQ7TkRoPuAfvVFmTo,3.7,107
"Aditya Digital Dharmkanta, Achhua",099314 44633,Achhua,Bihar,801102,OPERATIONAL,25.3450199,84.8219154,"8RWC+2Q3, Achhua, Bihar 801102, India",ChIJFSRrvFFOjTkRvOQuCc5lZQo,4.1,9
WEIGHTCOM INDUSTRIES,,Patna,Bihar,800027,OPERATIONAL,25.5799837,85.1377036,"Lav Vatika, Jyotish Path, West Ramkrishna Nagar, Patna, Bihar 800027, India",ChIJ349ID3On8jkRtSY8CVKjdNk,3,4
Janta dharam kanta faridpur,,Taraura,Bihar,803201,OPERATIONAL,25.4136091,85.3290775,"Taraura, Bihar 803201, India",ChIJJwvvBC2Z8jkRlR4S3eoIMPQ,4.2,13
Devanand dharam kanta,,Khatuaha,Bihar,848117,OPERATIONAL,25.8725131,85.9187762,"near maa bhawani petrol pump, chakwaghar, Khatuaha, Bihar 848117, India",ChIJeVQbKAaT7TkRPVDIDO7zC8E,5,3
Tirupati Balaji Dharam Kanta,,N/A,Bihar,801103,OPERATIONAL,25.4993499,84.8344103,"FRXM+PPX, Sikariya, Bihta Kanpa Rd, 801103, India",ChIJLbZNDe1XjTkRgKVVtyeqXBw,4.5,12
Radhe Krishna Dharam kanta,,Patna,Bihar,801110,OPERATIONAL,25.3460455,84.7486418,"NH139, Karkat Bigha, Mahabali Pur, Patna, Bihar 801110, India",ChIJZ6YG0qFFjTkRf0quo7lapNs,5,4
Shiv Shakti Dharam Kanta,094305 71791,Chanpatia,Bihar,845449,OPERATIONAL,26.9461727,84.5394965,"Bettiah - Chanpatia - Narkatiaganj Rd, opp. Ganesh Prasad High School Tikuliya, Chanpatia, Bihar 845449, India",ChIJUTnvVnZnkzkRR1Gk00yJofo,4.1,21
Puja Dharam kanta,,Patna,Bihar,804451,OPERATIONAL,25.445027,85.17357109999999,"C5WF+2C8, Patna - Gaya Rd, Beldarichak, Patna, Beldari Chak, Bihar 804451, India",ChIJUX_QK6ul8jkRPhC64XWdaHM,4.2,27
SVD,077394 73589,Jarahi,Bihar,848210,OPERATIONAL,25.762909,86.00932379999999,"Q275+5P3, Jarahi, Bihar 848210, India",ChIJM5kHLiby7TkRuiCZn6iO3h0,3.7,3
Shree Krishna Dharamkata,,Muktapur,Bihar,848102,OPERATIONAL,25.8903273,85.7950439,"VQRW+42M, Jute Mill Rd, Muktapur, Manipur, Bihar 848102, India",ChIJPaICFgCX7TkREMk-ea-00DA,5,1
अंबिका धर्म कांटा,,Nayagaon,Bihar,841217,OPERATIONAL,25.7606915,85.0994616,"Q36X+7QG, Nayagaon, Bihar 841217, India",ChIJ_YtlNABR7TkRSHla2sc0L_E,5,1
D K DHARAMKATA,,Pitaunjia,Bihar,848129,OPERATIONAL,25.8618778,85.72108779999999,"VP6C+QMG, Muzaffarpur -Tajpur - Samastipur Rd, Tajpur, Pitaunjia, Bihar 848129, India",ChIJI7teaACb7TkRaSXCBPNe0yM,5,1
Pawapuri computerised Dharam kanta,,Pokharpur,Bihar,803115,OPERATIONAL,25.0967579,85.52958869999999,"3GWH+PR4, Pokharpur, Bihar 803115, India",ChIJ_TwHvZ_38jkRHMOD39LeGnw,3.5,2
Dharam Kanta Kaziinda,088737 10657,Chainpur,Bihar,843146,OPERATIONAL,26.0527805,85.4366441,"3C3P+4M6, NH122, Chainpur, Bihar 843146, India",ChIJa2465AcS7TkRP0pbvF8Mt3g,3.8,54
Mahamaya Dharam Kanta,062054 84900,Patna,Bihar,801505,OPERATIONAL,25.5579623,85.032507,"Bhushaula Chak NH 139, Khagaul Naubatpur Rd, Patna, Bihar 801505, India",ChIJBR_wHQCp8jkROLcw92Yamps,4.1,11
RNS DHARAMKANTA,,Ghoswar,Bihar,844125,OPERATIONAL,25.7363323,85.2458454,"Ghoswar, Bihar 844125, India",ChIJr1aXhw5d7TkRLHgHHlLXyUI,4.5,4
Narayan Dharm Kanta,,Hardiya,Bihar,845420,OPERATIONAL,26.4465312,85.13979169999999,"C4WQ+JW7, Phenhara Rd, Hardiya, Bihar 845420, India",ChIJUScJSrbb7DkRN9yZ8aDs4a4,3.9,82
Sheet basant dharam kanta,,Kanti,Bihar,843109,OPERATIONAL,26.2013198,85.3032059,"6823+G7G, Infront of kanti NTPC power plant, Kanti, Bihar, India",ChIJ6frx5s0Z7TkR7GNZ1GIC8JM,4,2
"Krishna Dharmkanta (Avery Weigh Tronix),",,N/A,Bihar,803117,OPERATIONAL,25.078076,85.4227604,"3CHF+64J, Bihar - Mokama Rd, Bihar 803117, India",ChIJcb7FIezv8jkRDNCeiD20HzA,4.6,8
MAA BHAGVATI DHARAM KATTA PHULPARAS ROAD GHOGHARDIHA,,Belha,Bihar,847402,OPERATIONAL,26.3110917,86.47502329999999,"8F6G+C2J, Ghoghardiha - Phulparas Rd, Belha, Nanaur, Bihar 847402, India",ChIJFSZWewBj7jkRfulZizxARUA,5,2
Rohit Dharmkanta,082929 12056,Makhdumpur,Bihar,804422,OPERATIONAL,25.0885209,84.9804711,"3XQJ+C55, near Shree Krishana Service Station, Makhdumpur, Bihar 804422, India",ChIJMUhfxonM8jkRWjR1pI09W6o,3.9,13
Gauri Shankar Dharam Kanta,,Chak Balua,Bihar,847107,OPERATIONAL,26.147231,85.6943798,"4MWV+VQR, Chak Balua, Bihar 847107, India",ChIJt3WEGOal7TkRMgUg3sfL7T8,3.7,23
Sonal Dharam Kanta,,Hilsa,Bihar,801302,OPERATIONAL,25.3031261,85.2722733,"873C+7W2, Hilsa, Bihar 801302, India",ChIJuZkYAACW8jkRO-b7kmsAj_g,4,4
Shree Ram Dharam Kanta,076314 15161,Hasanpur,Bihar,848205,OPERATIONAL,25.709786,86.1841005,"Mill Road, Rampur, Hasanpur, Bihar 848205, India",ChIJef0Sthb97TkRkXIbXGBu3W4,4.1,7
MLSM WEIGHT BRIDGE,,Parsada,Chhattisgarh,496005,OPERATIONAL,21.9368172,83.3399427,"W8PQ+PX6, Parsada, Chhattisgarh 496005, India",ChIJZezNqVo7JzoRr7cfCN0R7f8,4.7,3
KANTAWALA ENTERPRISES | Weighing Machine & Weigh Bridge Manufacturer & Supplier in Raipur,098261 41304,Raipur,Chhattisgarh,492001,OPERATIONAL,21.2515142,81.6286671,"Kantawala enterprise, Telghani Chowk, Raipur, Chhattisgarh 492001, India",ChIJhUTYrpPdKDoR0ZGWXyh-HFs,4.8,29
Weigh Bridge,,Parsada,Chhattisgarh,495220,OPERATIONAL,21.9665397,82.09952469999999,"X38X+JR, Parsada, Chhattisgarh 495220, India",ChIJX2T8YQBzKDoRHiQhQZm7aas,5,1
BADRINATH DHARAMKANTA,,Bhilai,Chhattisgarh,490024,OPERATIONAL,21.2289707,81.41207399999999,"Engineering Park, Heavy Industrial Area, Bhilai, Charoda, Chhattisgarh 490024, India",ChIJAYM8h4kjKToRzKbgy5F4hKI,5,24
Satyam Weighing Bridge,096444 45618,Mahasamund,Chhattisgarh,493551,OPERATIONAL,21.298199,82.5223795,"7GXC+7XC, Mahasamund, Chhattisgarh 493551, India",ChIJY9mYw3kVJjoRDQKpgS4fSfw,5,2
G. M. Weight Bridge,,Bapu Tola,Chhattisgarh,491558,OPERATIONAL,21.0670889,80.6653158,"3M88+R4P, Bapu Tola, Chhattisgarh 491558, India",ChIJy03TZw_lKzoRbdQl2IrbNXw,3,2
Sai Leela Weigh Bridge,093000 61947,Bhilai Charoda,Chhattisgarh,490011,OPERATIONAL,21.222731,81.392523,"Chhawani Rd, Light Industrial Area, Bhilai Charoda, Chhattisgarh 490011, India",ChIJZ9MpAlsiKToRgOsgqDeB_MA,3.9,46
JJ Weighbridge 100 mt,099269 57222,Raipur,Chhattisgarh,492099,OPERATIONAL,21.2802818,81.5760845,"JJ Weighbridge, Tendua Main Rd, Hirapur Colony, Raipur, Jarway Alias Hirapur, Chhattisgarh 492099, India",ChIJp8G9QibhKDoRXVGm8twPj3A,5,1
Shri Krishna Weigh Bridge,,Pakhanjur,Chhattisgarh,494776,OPERATIONAL,20.0891196,80.60202389999999,"Vill.- Hanker, Gondahur Road, near Vill, Pakhanjur, Chhattisgarh 494776, India",ChIJV9__jOUzLDoRvpqfWXKhUdQ,4,1
Laxmi Weigh Bridge,,Bhatapara,Chhattisgarh,493118,OPERATIONAL,21.743047,81.9467646,"Link Road Bhatapara Krishi Upaj Mandi, near Bus stand, Bhatapara, Chhattisgarh 493118, India",ChIJ4_d5WyhhKDoROd5zkG-_PjA,5,2
श्याम धर्मकांटा,,Bilaspur,Chhattisgarh,495223,OPERATIONAL,22.0468831,82.12458989999999,"24WF+QR4, Transport Nagar, Tifra, Bilaspur, Chhattisgarh 495223, India",ChIJzzfFOwBzKDoRILPkk158Jic,5,1
Jayanta Weighing Industries,079745 77466,Kawardha,Chhattisgarh,491995,OPERATIONAL,22.0057659,81.2429415,"RAIPUR, Bilaspur - Marwahi Bypass Road, Kawardha, Chhattisgarh 491995, India",ChIJgQEwRajAKToRtfenxhhQZTY,4.7,26
Shivshakti weight bridge,,Naka Para,Chhattisgarh,490024,OPERATIONAL,21.2764849,81.3808732,"79GJ+H8X, Nandini Rd, Light Industrial Area, Bhilai, Naka Para, Chhattisgarh 490024, India",ChIJFZeCsJIZKToRpDuCL_kd1do,3.3,9
Arihant Weigh Bridge,091091 03413,बोरी,छत्तीसगढ़,491441,OPERATIONAL,21.1538861,81.0517253,"Kaketra, chauk, Bori, Chhattisgarh 491441, India",ChIJ____v4pDKToRTgOFnKu0oFE,3.8,13
Gumber Weigh Bridge Dharamkanta(100ton),,Bilaspur,Chhattisgarh,495223,OPERATIONAL,22.0442122,82.11829550000002,"24V9+M8M, beside gumber fuels, Rd, Bilaspur, Chhattisgarh, India",ChIJyauealJzKDoRS3oXXqsd_po,3.6,10
Shivaji Dharm Kanta Ghodari,,Ghodari,Chhattisgarh,493445,OPERATIONAL,21.1680068,82.0276785,"529H+633, Ghodari, Chhattisgarh 493445, India",ChIJOUg4X_C7KDoRrLWAeC7x5nk,4.5,4
Digi Weigh Pvt Ltd,075666 65001,Bilaspur,Chhattisgarh,495002,OPERATIONAL,22.0386058,82.1461037,"67 F , Sector B , Sirgitti Industrial Estate, Bilaspur, Chhattisgarh 495002, India",ChIJ0wcvtht1KDoR2qydXm2KETQ,5,5
Arora Computerised Weigh Bridge,077140 90569,Raipur,Chhattisgarh,492001,OPERATIONAL,21.287626,81.6388379,"7JQQ+3G4, Bhanpuri Godown, Bhanpuri, Raipur, Chhattisgarh 492001, India",ChIJ74owUnLnKDoRORcvJEtreaI,4.1,7
SOUTHERN WEIGHING INSTRUMENTS PVT LTD,0788 298 2283,Bhilai,Chhattisgarh,490025,OPERATIONAL,21.224208,81.4477954,"Charoda, Bhilai Marshalling Yard, Bhilai, Charoda, Chhattisgarh 490025, India",ChIJg_ZEWdAhKToR7MXkLXszyTM,5,4
Adani Gharghoda weighbridge,,Kanchanpur,Chhattisgarh,496111,OPERATIONAL,22.15544,83.3343467,"584M+5PH, Gharghoda-Lailunga Rd, Sichai Colony, Kanchanpur, Bade Gumda, Chhattisgarh 496111, India",ChIJfXY6UwBBJzoRb0FoOfoxvdY,4.5,2
Mandhan Weigh Bridge,,Raipur,Chhattisgarh,492003,OPERATIONAL,21.2823583,81.6113567,"7JJ6+WGX, Sarora Main Rd, Gurunanak Chowk, Chandi, Raipur, Sondongari, Chhattisgarh 492003, India",ChIJQfZO507nKDoRjo4wHwFk9EU,3.4,5
Om Sai Dharamkanta,,Dhangar Deepa,Chhattisgarh,496001,OPERATIONAL,21.9091186,83.380618,"496001, Dhangar Deepa, Chhattisgarh 496001, India",ChIJuV2fOiolJzoRrIyjPxfJv0E,5,1
Agrasen Weigh Bridge (100 Ton),,Raipur,Chhattisgarh,492003,OPERATIONAL,21.3102497,81.6373615,"Just Beside DM TOWER SH 2, Birgoan, 492003, Rawabhata, Industrial Area, Bhanpuri, Raipur, Chhattisgarh 492003, India",ChIJB6tHRwPnKDoReTGcIYn4gQ4,3,1
Ashish Weigh Bridge,093290 26463,Durg,Chhattisgarh,491001,OPERATIONAL,21.1952209,81.1988832,"C-54(Part), Borai Industrial Growth Centre Rasmada, Distt, Durg, Chhattisgarh 491001, India",ChIJXWhqsgc_KToR8z1fMGnslUQ,3.5,6
Shankar WEIGHBRIDGE,,janghora,Chhattisgarh,493551,OPERATIONAL,21.2293125,82.51243749999999,"Kh no 142, Bagbahara Road, vill, janghora, Chhattisgarh 493551, India",ChIJfS7SZscVJjoRmno_ydzJij0,4.5,2
VIJAY TRADERS,075873 40998,N/A,Chhattisgarh,491995,OPERATIONAL,22.003082,81.23467099999999,"Guru govind singh chowk, Chhattisgarh 491995, India",ChIJXQ94Wl-_KToRKZmOxg0PYtY,5,2
Weighbridgewala,099814 43352,Korba,Chhattisgarh,495677,OPERATIONAL,22.3597301,82.7078636,"1ST FLOOR, PLOT, 176, TP Nagar Rd, Korba, Transport Nagar, Chhattisgarh 495677, India",ChIJ7d9OUhqPJzoRHtBbpnog0dM,4,2
Shree Mahaveer Dharmkata,,Limo,Chhattisgarh,491888,OPERATIONAL,21.6922708,81.1103952,"M4R6+W52, Limo, Chhattisgarh 491888, India",ChIJv1V4AQCfKToR7DeNE-d_Usk,4,1
A.S.WEIGHING SYSTEMS,079875 75667,Raipur,Chhattisgarh,492001,OPERATIONAL,21.2815602,81.6192599,"Shop No.2, A.P.S.Goods carrier complex, Gondwara, Raipur Raipur (M Corp. + OG) - 802034, Chhattisgarh 492001, India",ChIJD0PwKWznKDoR_mbLeT_lELo,4.9,13
Sheetal Computerized Dharm Kanta,077140 90280,Raipur,Chhattisgarh,492001,OPERATIONAL,21.288006,81.637761,"7JQQ+642, Bilaspur Rd, Bhanpuri, Raipur, Chhattisgarh 492001, India",ChIJw-HVX3LnKDoRyotry9gABIs,3.6,28
Preeti Dharamkanta,,N/A,Chhattisgarh,495220,OPERATIONAL,21.983327,82.059981,"X3M5+8XQ, Service Rd, Chhattisgarh 495220, India",ChIJCXFj0mFzKDoR1Z4j50-m4ws,5,1
Weigh Bridge,,Dokladih,Chhattisgarh,495224,OPERATIONAL,21.9302848,82.011073,"W2J6+9HM, Dokladih, Chhattisgarh 495224, India",ChIJ_aMaEwBvKDoRBE4MZhOUJKw,,
Shree Shiv Shankar Dharamkanta,,Nawagaon,Chhattisgarh,491332,OPERATIONAL,21.4674249,81.5728922,"FH9F+25, Nawagaon, Chhattisgarh 491332, India",ChIJsdiYKgD9KDoRVass-CFgQP4,5,1
